"Code Article";"Description";"Description 2";"Code Famille";"Titre Famille";"Sous-famille";"Nomenclature";"Pays d'origine";"Section";"Unité de mesure";"Code à Barres";"Code Barres Fournisseur";"Prix Unitaire";"Remise Promotion";"Prix d'Achat de Défaut";"TVA";"Existance";"Inventaire de Sécurité";"Commentaires";"Catégorie";"Fabriqué";"Suivi de Produit";"Coût par Numéro de Série";"Inactive"
"SUN253667";"*P Smart Z Liquid Silicone Case - Pink";"";"SUN";"SUN (SUN)";"Huawei PSmart Z";"Huawei";"";"Smartphone Huaw";"Uni";"5600358253667";"";"16,63";"0";"0,00";"20";"0";"0";"";"Capas";"0";"0";"0";"0"
"IS56081";"*P Smart Z TPU Case - Clear";"";"IS";"iservices (IS)";"Huawei PSmart Z";"iPhone <=6";"";"Smartphone Huaw";"Uni";"5600358156081";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"";"0"
"IS13832";"*P10 Case - Clear";"";"IS";"iservices (IS)";"Huawei P10";"Huawei";"";"Smartphone Sams";"Uni";"5600358155664";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"";"0"
"IS13830";"*P10 Lite Folio Case - Black";"";"IS";"iservices (IS)";"Huawei P10 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358155657";"";"20,79";"0";"0,00";"20";"0";"0";"";"Capas";"0";"0";"";"0"
"IS00075";"*P10 Lite Glass Screen Protection";"";"IS";"iservices (IS)";"Huawei P10 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358116207";"";"20,79";"0";"0,00";"20";"0";"0";"5";"Peliculas";"0";"0";"0";"0"
"IS13831";"*P10 Lite TPU Case - Clear";"";"IS";"iservices (IS)";"Huawei P10 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358138742";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"";"0"
"IS00074";"*P10 Plus Glass Screen Protection";"";"IS";"iservices (IS)";"Huawei P10+";"Huawei";"";"Smartphone Huaw";"Uni";"5600358119260";"";"20,79";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"0";"0"
"is39268";"*P10 TPU Case - Clear";"";"IS";"iservices (IS)";"Huawei P10";"Huawei";"";"Smartphone Huaw";"Uni";"5600358139268";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"";"0"
"IS42022";"*P20 Liquid Silicone Case - Black";"";"IS";"iservices (IS)";"Huawei P20";"Huawei";"";"Smartphone Huaw";"Uni";"5600358142022";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS41971";"*P20 Liquid Silicone Case - Pink Sand";"";"IS";"iservices (IS)";"Huawei P20";"Huawei";"";"Smartphone Huaw";"Uni";"5600358141971";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS70254";"*P20 Liquid Silicone Case - Red";"";"IS";"iservices (IS)";"Huawei P20";"Huawei";"";"Smartphone Huaw";"Uni";"5600358170254";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"SUN260023";"*P20 Lite Folio Case";"";"SUN";"SUN (SUN)";"Huawei P20 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358260023";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS41957";"*P20 Lite Liquid Silicone Case - Black";"";"IS";"iservices (IS)";"Huawei P20 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358141957";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS41964";"*P20 Lite Liquid Silicone Case - Pink Sand";"";"IS";"iservices (IS)";"Huawei P20 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358141964";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS70261";"*P20 Lite Liquid Silicone Case - Red";"";"IS";"iservices (IS)";"Huawei P20 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358170261";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS00109";"*P20 Lite TPU Case - Clear";"";"IS";"iservices (IS)";"Huawei P20 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358134898";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS215320";"*P20 Pro Back Lens Protection";".";"IS";"iservices (IS)";"Huawei P20 Pro";"Huawei";"";"Camera Huawei";"Uni";"5600358215320";"";"8,29";"0";"0,00";"20";"0";"0";"10";"Peliculas";"0";"0";"0";"0"
"IS204690";"*P20 Pro Folio Case";"";"IS";"iservices (IS)";"Huawei P20 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358204690";"";"16,63";"0";"0,00";"20";"0";"0";"";"Capas";"0";"0";"0";"0"
"IS49960";"*P20 Pro Liquid Silicone Case - Black";"";"IS";"iservices (IS)";"Huawei P20 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358149960";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS70230";"*P20 Pro Liquid Silicone Case - Pink Sand";"";"IS";"iservices (IS)";"Huawei P20 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358170230";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS70247";"*P20 Pro Liquid Silicone Case - Red";"";"IS";"iservices (IS)";"Huawei P20 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358170247";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS50218";"*P20 Pro TPU Case - Clear";"";"IS";"iservices (IS)";"Huawei P20 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358150218";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS38674";"*P20 TPU Case - Clear";"";"IS";"iservices (IS)";"Huawei P20";"Huawei";"";"Smartphone Huaw";"Uni";"5600358138674";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"SUN234826";"*P30 Armor Case - Pink";"";"SUN";"SUN (SUN)";"Huawei P30";"Huawei";"";"Smartphone Huaw";"Uni";"5600358234826";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"SUN270909";"*P30 Armor with Ring Holder Case - Black";"";"SUN";"SUN (SUN)";"Huawei P30";"Huawei";"";"Smartphone Huaw";"Uni";"5600358270909";"";"16,63";"0";"0,00";"20";"0";"0";"";"Capas";"0";"0";"0";"0"
"IS204676";"*P30 Folio Case";"";"IS";"iservices (IS)";"Huawei P30";"Huawei";"";"Smartphone Huaw";"Uni";"5600358204676";"";"16,63";"0";"0,00";"20";"1";"12";"";"Capas";"0";"0";"0";"0"
"IS41988";"*P30 Liquid Silicone Case - Black";"";"IS";"iservices (IS)";"Huawei P30";"Huawei";"";"Smartphone Huaw";"Uni";"5600358141988";"";"16,63";"0";"0,00";"20";"1";"12";"4";"Capas";"0";"0";"0";"0"
"IS41995";"*P30 Liquid Silicone Case - Pink Sand";"";"IS";"iservices (IS)";"Huawei P30";"Huawei";"";"Smartphone Huaw";"Uni";"5600358141995";"";"16,63";"0";"0,00";"20";"1";"12";"4";"Capas";"0";"0";"0";"0"
"IS70216";"*P30 Liquid Silicone Case - Red";"";"IS";"iservices (IS)";"Huawei P30";"Huawei";"";"Smartphone Huaw";"Uni";"5600358170216";"";"16,63";"0";"0,00";"20";"1";"12";"4";"Capas";"0";"0";"0";"0"
"IS294004";"*P30 Lite Carbon Case";"";"IS";"iservices (IS)";"Huawei P30 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358294004";"";"16,63";"0";"0,00";"20";"1";"12";"";"Capas";"0";"0";"";"0"
"IS296299";"*P30 Lite Cork Case";"";"IS";"iservices (IS)";"Huawei P30 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358296299";"";"16,63";"0";"0,00";"20";"1";"12";"";"Capas";"0";"0";"";"0"
"SUN73569";"*P30 Lite Flip Case";"Areia";"SUN";"SUN (SUN)";"Huawei P30 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358173569";"";"16,63";"0";"0,00";"20";"0";"0";"";"Capas";"0";"0";"0";"0"
"IS204706";"*P30 Lite Folio Case";"";"IS";"iservices (IS)";"Huawei P30 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358204706";"";"16,63";"0";"0,00";"20";"2";"12";"";"Capas";"0";"0";"0";"0"
"IS70223";"*P30 Lite Liquid Silicone Case - Red";"";"IS";"iservices (IS)";"Huawei P30 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358170223";"";"16,63";"0";"0,00";"20";"1";"12";"4";"Capas";"0";"0";"";"0"
"IS215337";"*P30 Pro Back Lens Protection";".";"IS";"iservices (IS)";"Huawei P30 Pro";"Huawei";"";"Camera Huawei";"Uni";"5600358215337";"";"8,29";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"0";"0"
"IS294011";"*P30 Pro Carbon Case";"";"IS";"iservices (IS)";"Huawei P30 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358294011";"";"16,63";"0";"0,00";"20";"1";"12";"";"Capas";"0";"0";"";"0"
"IS296305";"*P30 Pro Cork Case";"";"IS";"iservices (IS)";"Huawei P30 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358296305";"";"16,63";"0";"0,00";"20";"1";"12";"";"Capas";"0";"0";"";"0"
"IS204683";"*P30 Pro Folio Case";"";"IS";"iservices (IS)";"Huawei P30 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358204683";"";"16,63";"0";"0,00";"20";"1";"12";"";"Capas";"0";"0";"0";"0"
"IS39787";"*P30 Pro Glass Screen Protection";".";"IS";"iservices (IS)";"Huawei P30 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358139787";"";"20,79";"0";"0,00";"20";"3";"51";"5";"Peliculas";"0";"0";"0";"0"
"SUN317437";"*P30 Pro Liquid Silicone Case - Blue";"";"SUN";"SUN (SUN)";"Huawei P30 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358317437";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS70209";"*P30 Pro Liquid Silicone Case - Red";"";"IS";"iservices (IS)";"Huawei P30 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358170209";"";"16,63";"0";"0,00";"20";"1";"12";"4";"Capas";"0";"0";"";"0"
"IS70537";"*P30 Pro TPU Case";"";"IS";"iservices (IS)";"Huawei P30 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358170537";"";"16,63";"0";"0,00";"20";"1";"12";"4";"Capas";"0";"0";"0";"0"
"IS72722";"*P30 TPU Case - Clear";"";"IS";"iservices (IS)";"Huawei P30";"Huawei";"";"Smartphone Huaw";"Uni";"5600358172722";"";"16,63";"0";"0,00";"20";"1";"12";"4";"Capas";"0";"0";"0";"0"
"IS70162";"*P40 Liquid Silicone Case - Black";"";"IS";"iservices (IS)";"Huawei P40";"Huawei";"";"Smartphone Huaw";"Uni";"5600358170162";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS70155";"*P40 Liquid Silicone Case - Pink Sand";"";"IS";"iservices (IS)";"Huawei P40";"Huawei";"";"Smartphone Huaw";"Uni";"5600358170155";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS70179";"*P40 Liquid Silicone Case - Red";"";"IS";"iservices (IS)";"Huawei P40";"Huawei";"";"Smartphone Huaw";"Uni";"5600358170179";"";"16,63";"0";"0,00";"20";"1";"0";"4";"Capas";"0";"0";"";"0"
"IS262430";"*P40 Lite 5G TPU Case - Clear";"";"IS";"iservices (IS)";"Huawei P40 Lite 5G";"Huawei";"";"Smartphone Huaw";"Uni";"5600358262430";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS89041";"*P40 Lite E Glass Screen Protection";"";"IS";"iservices (IS)";"Huawei P40 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358189041";"";"20,79";"0";"0,00";"20";"3";"51";"";"Peliculas";"0";"0";"0";"0"
"IS89713";"*P40 Lite E Liquid Silicone Case - Black";"";"IS";"iservices (IS)";"Huawei P40 Lite E";"Huawei";"";"Smartphone Huaw";"Uni";"5600358189713";"";"16,63";"0";"0,00";"20";"1";"0";"";"Capas";"0";"0";"0";"0"
"IS89720";"*P40 Lite E Liquid Silicone Case - Pink Sand";"";"IS";"iservices (IS)";"Huawei P40 Lite E";"Huawei";"";"Smartphone Huaw";"Uni";"5600358189720";"";"16,63";"0";"0,00";"20";"1";"0";"";"Capas";"0";"0";"0";"0"
"IS88938";"*P40 Lite E TPU Case - Clear";"";"IS";"iservices (IS)";"Huawei P40 Lite E";"Huawei";"";"Smartphone Huaw";"Uni";"5600358188938";"";"16,63";"0";"0,00";"20";"1";"0";"";"Capas";"0";"0";"0";"0"
"IS69944";"*P40 Pro Glass Screen Protection";"";"IS";"iservices (IS)";"Huawei P40 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358158801";"";"20,79";"0";"0,00";"20";"3";"20";"5";"Peliculas";"0";"0";"0";"0"
"IS70131";"*P40 Pro Liquid Silicone Case - Black";"";"IS";"iservices (IS)";"Huawei P40 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358170131";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS70124";"*P40 Pro Liquid Silicone Case - Pink Sand";"";"IS";"iservices (IS)";"Huawei P40 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358170124";"";"16,63";"0";"0,00";"20";"1";"0";"4";"Capas";"0";"0";"";"0"
"IS70148";"*P40 Pro Liquid Silicone Case - Red";"";"IS";"iservices (IS)";"Huawei P40 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358170148";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"Rep72746";"*P40 Pro TPU Case - Clear";"";"IS";"iservices (IS)";"Huawei P40 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358172746";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"";"0"
"IS78670";"*P40 TPU Case - Clear";"";"IS";"iservices (IS)";"Huawei P40";"Huawei";"";"Smartphone Huaw";"Uni";"5600358178670";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS310605";"*P50 Pro TPU Case";"";"IS";"iservices (IS)";"Huawei P50 Pro";"Huawei";"";"Smartphone Huaw";"Uni";"5600358310605";"";"16,63";"0";"0,00";"20";"0";"0";"";"Capas";"0";"0";"0";"0"
"EK79789";"*P6 Glass Screen Protection";"";"IS";"iservices (IS)";"Huawei P6";"Huawei";"";"Smartphone Huaw";"Uni";"5600358155442";"";"20,79";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"";"0"
"EK59870";"*P8 Glass Screen Protection";"";"IS";"iservices (IS)";"Huawei P8";"Huawei";"";"Smartphone Huaw";"Uni";"5600358136229";"";"20,79";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"";"0"
"is38681";"*P8 Lite (2017) TPU Case - Clear";"";"IS";"iservices (IS)";"Huawei P8 Lite";"iPhone <=6";"";"Smartphone Huaw";"Uni";"5600358138681";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"IS13833";"*P8 Lite Case - Clear";"";"IS";"iservices (IS)";"Huawei P8 Lite";"Huawei";"";"Smartphone Sams";"Uni";"5600358166479";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"";"0"
"IS13840";"*P8 Lite Folio Case - Black";"";"IS";"iservices (IS)";"Huawei P8 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358155640";"";"20,79";"0";"0,00";"20";"0";"0";"";"Capas";"0";"0";"";"0"
"IS13838";"*P8 Lite Folio Case - White";"";"IS";"iservices (IS)";"Huawei P8 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"-";"";"20,79";"0";"0,00";"20";"0";"0";"";"Capas";"0";"0";"";"0"
"EK14874";"*P8 Lite Glass Screen Protection";"";"IS";"iservices (IS)";"Huawei P8 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358165946";"";"20,79";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"";"0"
"EKP99949";"*P8 Lite Glass Screen Protection";"";"IS";"iservices (IS)";"Huawei P8 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358118423";"";"20,79";"0";"0,00";"20";"0";"0";"5";"Peliculas";"0";"0";"";"0"
"is39275";"*P8 Lite TPU Case - Clear";"";"IS";"iservices (IS)";"Huawei P8 Lite";"iPhone <=6";"";"Smartphone Huaw";"Uni";"5600358139275";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"";"0"
"EK46376";"*P8 Lite(2017) Glass Screen Protection";"";"IS";"iservices (IS)";"Huawei P8 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358116214";"";"20,79";"0";"0,00";"20";"0";"0";"5";"Peliculas";"0";"0";"0";"0"
"IS64770";"*P8 Max Glass Screen Protection";"";"IS";"iservices (IS)";"Huawei P8 Max";"Huawei";"";"Smartphone Huaw";"Uni";"5600358128620";"";"20,79";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"";"0"
"ELEK60787";"*P8 Mini Glass Screen Protection";"";"IS";"iservices (IS)";"Huawei P8 Mini";"Huawei";"";"Smartphone Huaw";"Uni";"458165323";"";"20,79";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"";"0"
"IS13835";"*P9 Case - Clear";"";"IS";"iservices (IS)";"Huawei P9";"iPhone <=6";"";"Smartphone Sams";"Uni";"5600358145344";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"";"0"
"IS13836";"*P9 Folio Case - Black";".";"IS";"iservices (IS)";"Huawei P9";"Samsung";"";"Smartphone Huaw";"Uni";"5600358155787";"";"20,79";"0";"0,00";"20";"0";"0";"";"Capas";"0";"0";"";"0"
"EK16206";"*P9 Glass Screen Protection";"";"IS";"iservices (IS)";"Huawei P9";"Huawei";"";"Smartphone Huaw";"Uni";"5600358119284";"";"20,79";"0";"0,00";"20";"0";"0";"3";"Peliculas";"0";"0";"";"0"
"IS13841";"*P9 Lite (2017) Folio Case - Black";"";"IS";"iservices (IS)";"Huawei P8 Lite 2017";"Huawei";"";"Smartphone Huaw";"Uni";"5600358166554";"";"20,79";"0";"0,00";"20";"0";"0";"";"Capas";"0";"0";"0";"0"
"IS13837";"*P9 Lite Folio Case - Black";"";"IS";"iservices (IS)";"Huawei P9 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358166561";"";"20,79";"0";"0,00";"20";"0";"0";"";"Capas";"0";"0";"";"0"
"IS13839";"*P9 Lite Folio Case - White";"";"IS";"iservices (IS)";"Huawei P9 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358155756";"";"20,79";"0";"0,00";"20";"0";"0";"";"Capas";"0";"0";"";"0"
"EK64238";"*P9 Lite Glass Screen Protection";"";"IS";"iservices (IS)";"Huawei P9 Lite";"Huawei";"";"Smartphone Huaw";"Uni";"5600358119277";"";"20,79";"0";"0,00";"20";"0";"0";"5";"Peliculas";"0";"0";"";"0"
"is37936";"*P9 Lite TPU Case - Clear";"";"IS";"iservices (IS)";"Huawei P9 Lite";"iPhone <=6";"";"Smartphone Huaw";"Uni";"5600358137936";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"0";"0"
"REP14954";"*P9 Lite(Mini)/Y6 Pro Glass Screen Protection";"Y6 Pro 2017";"IS";"iservices (IS)";"Huawei P9 Lite / Huawei Y6 Pro 2017";"Huawei";"";"Smartphone Huaw";"Uni";"5600358121690";"";"20,79";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"";"0"
"EK16207";"*P9 Plus Glass Screen Protection";"";"IS";"iservices (IS)";"Huawei P9+";"Huawei";"";"Smartphone Huaw";"Uni";"5600358117099";"";"20,79";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"";"0"
"is38735";"*P9 TPU Case - Clear";"";"IS";"iservices (IS)";"Huawei P9";"Huawei";"";"Smartphone Huaw";"Uni";"5600358138735";"";"16,63";"0";"0,00";"20";"0";"0";"4";"Capas";"0";"0";"";"0"
"IS11264";"*Paris Smartphone 4 Sleeve";".";"IS";"iservices (IS)";"Outros";"Multimarca";"";"Smartphone Univ";"Uni";"5600358111264";"";"8,29";"0";"0,00";"20";"0";"0";"";"Capas";"0";"0";"";"0"
"IS249363";"*PETKIT Pura X Cat Litter Box";".";"IS";"iservices (IS)";"Acessorios";"Acessorios";"";"Home and Hygien";"Uni";"5600358249363";"";"433,29";"0";"0,00";"20";"0";"0";"";"Outros Acessorios";"0";"0";"";"0"
"IS84753";"*Pierre Cardin Leather Sleeve";"";"IS";"iservices (IS)";"Outros";"Acessorios";"";"Smartphone Univ";"Uni";"4719865784753";"";"12,46";"0";"0,00";"20";"0";"0";"";"Mala";"0";"0";"";"0"
"IS324787";"*PlayStation 5 Stand";"";"IS";"iservices (IS)";"Acessorios";"Acessorios";"";"";"Uni";"5600358324787";"";"29,13";"0";"0,00";"20";"1";"0";"";"Outros Acessorios";"0";"0";"0";"0"
"IS13829";"*PopSockets iS";"";"IS";"iservices (IS)";"Outros";"Acessorios";"";"Smartphone Acce";"Uni";"8434247003715";"";"8,29";"0";"0,00";"20";"0";"0";"";"Outros Acessorios";"0";"0";"";"0"
"IS15982";"*Powerbank 8 unidades Sem Logo";"";"IS";"iservices (IS)";"Acessorios";"Charging";"";"Powerbank";"Uni";"5600358167094";"";"216,63";"0";"0,00";"20";"0";"0";"";"Powerbank";"0";"0";"0";"0"
"IS10101";"*Powerbank Coffe 20800mAh";"";"IS";"iservices (IS)";"Acessorios";"Acessorios";"";"Powerbank";"Uni";"5600358193772";"";"33,29";"0";"0,00";"20";"0";"0";"";"Powerbank";"0";"0";"0";"0"
"IS243392";"*Powerbank iS 10000mAh Multi-Port - Black";"";"IS";"iservices (IS)";"Acessorios";"Acessorios";"";"Powerbank Wired";"Uni";"5600358243392";"";"24,96";"0";"0,00";"20";"0";"0";"6";"Powerbank";"0";"0";"0";"0"
"IS309838";"*Powerbank iS Station - 12 Slots";"";"IS";"iservices (IS)";"Acessorios";"Acessorios";"";"Powerbank Renta";"Uni";"5600358309838";"";"0,00";"0";"0,00";"20";"0";"0";"";"Powerbank";"0";"0";"0";"0"
"IS309821";"*Powerbank iS Station - 8 Slots";"";"IS";"iservices (IS)";"Acessorios";"Acessorios";"";"Powerbank Renta";"Uni";"5600358309821";"";"0,00";"0";"0,00";"20";"0";"0";"";"Powerbank";"0";"0";"0";"0"
"IS309845";"*Powerbank iS Station Unit (6000mAh)";"";"IS";"iservices (IS)";"Acessorios";"Acessorios";"";"Powerbank Rent";"Uni";"5600358309845";"";"0,00";"0";"0,00";"20";"0";"0";"";"Powerbank";"0";"0";"0";"0"
"IS11164";"*Powerbank iServices 1 Unidade";"";"IS";"iservices (IS)";"Acessorios";"Acessorios";"";"Powerbank";"Uni";"4052335011264";"";"16,67";"0";"0,00";"20";"0";"0";"";"Powerbank";"0";"0";"0";"0"
"IS17231";"*Powerbank iServices Com Logo 8 unidades";"";"IS";"iservices (IS)";"iPhone 4";"Charging";"";"Powerbank Wired";"Uni";"5600395617231";"";"208,29";"0";"0,00";"20";"0";"0";"";"Powerbank";"0";"0";"0";"0"
"IS14414";"*Powerbank NOS 6000mAh";"";"IS";"iservices (IS)";"Acessorios";"Acessorios";"";"Powerbank";"Uni";"5600358155916";"";"8,33";"0";"0,00";"20";"0";"0";"";"Powerbank";"0";"0";"0";"0"
"IS314849";"*PS5 Portable Glass Screen Protection";"";"IS";"iservices (IS)";"Multimarca";"Multimarca";"";"Smartphone Othe";"Uni";"5600358314849";"";"20,79";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"0";"0"
"EK75840";"*PSmart Glass Screen Protection";"";"IS";"iservices (IS)";"Huawei PSmart";"Huawei";"";"Smartphone Huaw";"Uni";"5600358132122";"";"20,79";"0";"0,00";"20";"3";"53";"10";"Peliculas";"0";"0";"0";"0"
"IS9564";"*Psmart Plus(2019) Screen Film";".";"IS";"iservices (IS)";"Huawei PSmart+ 2019";"Huawei";"";"Smartphone Huaw";"Uni";"5600358149564";"";"20,79";"0";"0,00";"20";"0";"0";"2";"Peliculas";"0";"0";"";"0"
"REP58733";"*Psmart Plus(2019) Screen Film - 5D";".";"IS";"iservices (IS)";"Huawei PSmart+ 2019";"iPhone <=6";"";"Smartphone Huaw";"Uni";"5600358158733";"";"20,79";"0";"0,00";"20";"0";"0";"0";"Peliculas";"0";"0";"0";"0"
"IS200906";"*Psmart Pro(2019) Glass Screen Protection";"";"IS";"iservices (IS)";"Huawei PSmart+ 2019";"Huawei";"";"Smartphone Huaw";"Uni";"5600358200906";"";"20,79";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"0";"0"
"REP60149";"*Psmart Z Back Case - Blue";".";"IS";"iservices (IS)";"Huawei PSmart Z";"Huawei";"";"Smartphone Huaw";"Uni";"5600358160149";"";"45,79";"0";"0,00";"20";"0";"0";"";"Capas";"0";"0";"";"0"
"IS349414";"*Qi2 Charging Base";"";"IS";"iservices (IS)";"Cabos";"Acessorios";"";"";"Uni";"5600358349414";"";"20,79";"0";"0,00";"20";"0";"56";"";"Cabos";"0";"0";"0";"0"
"IS250260";"*Realme 6 Glass Screen Protection";"";"IS";"iservices (IS)";"Realme 6";"Oppo";"";"Smartphone Othe";"Uni";"5600358250260";"";"20,79";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"";"0"
"IS274143";"*Realme 8/8S 5G Glass Screen Protection";"";"IS";"iservices (IS)";"Realme 8";"Multimarca";"";"Smartphone Othe";"Uni";"5600358274143";"";"20,79";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"";"0"
"IS314832";"*Realme C25Y/C21Y Glass Screen Protection";"";"IS";"iservices (IS)";"Realme 6";"Realme";"";"Smartphone Othe";"Uni";"5600358314832";"";"20,79";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"0";"0"
"IS93116";"*Realme X2/XT Glass Screen Protection";"";"IS";"iservices (IS)";"Realme X2";"Oppo";"";"Smartphone Othe";"1";"5600358193116";"";"20,79";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"";"0"
"IS321052";"*Redmi Pad SE Folio Case";"";"IS";"iservices (IS)";"Xiaomi Poco X3";"Xiaomi";"";"Acessórios";"Uni";"5600358321052";"";"24,96";"0";"0,00";"20";"0";"0";"";"Capas";"0";"0";"0";"0"
"IS324527";"*Reno 12 Pro 5G Privacy Glass";"";"IS";"iservices (IS)";"Reno 12 Pro";"Oppo";"";"";"Uni";"5600358324527";"";"20,79";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"";"0"
"SUN325692";"*Reno 12 Pro 5G Screen Glass Film";"";"SUN";"SUN (SUN)";"Reno 12 Pro";"Oppo";"";"";"Uni";"5600358325692";"";"20,79";"0";"0,00";"20";"0";"0";"";"Peliculas";"0";"0";"0";"0"
